seine_date,site,zone,fish_spp,lep_co,lep_total,cal_total,lat,long,year,month,day,lep_motiles,lep_chal,if (...) NULL
28-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.603,W128  18.359,2018,5,28,0,0,Jackson Pass
28-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.603,W128  18.359,2018,5,28,0,0,Jackson Pass
28-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.603,W128  18.359,2018,5,28,0,0,Jackson Pass
28-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.603,W128  18.359,2018,5,28,0,0,Jackson Pass
28-May-18,Jackson Pass,2,Pink,NA,1,1,N52  31.603,W128  18.359,2018,5,28,1,0,Jackson Pass
28-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.603,W128  18.359,2018,5,28,0,0,Jackson Pass
28-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.603,W128  18.359,2018,5,28,0,0,Jackson Pass
28-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.603,W128  18.359,2018,5,28,0,0,Jackson Pass
28-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.603,W128  18.359,2018,5,28,0,0,Jackson Pass
28-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.603,W128  18.359,2018,5,28,0,0,Jackson Pass
28-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.603,W128  18.359,2018,5,28,0,0,Jackson Pass
28-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.603,W128  18.359,2018,5,28,0,0,Jackson Pass
28-May-18,Jackson Pass,2,Pink,NA,0,1,N52  31.603,W128  18.359,2018,5,28,0,0,Jackson Pass
28-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.603,W128  18.359,2018,5,28,0,0,Jackson Pass
28-May-18,Jackson Pass,2,Pink,NA,0,2,N52  31.603,W128  18.359,2018,5,28,0,0,Jackson Pass
28-May-18,Jackson Pass,2,Pink,NA,0,1,N52  31.603,W128  18.359,2018,5,28,0,0,Jackson Pass
28-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.603,W128  18.359,2018,5,28,0,0,Jackson Pass
28-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.603,W128  18.359,2018,5,28,0,0,Jackson Pass
28-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.603,W128  18.359,2018,5,28,0,0,Jackson Pass
28-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.603,W128  18.359,2018,5,28,0,0,Jackson Pass
28-May-18,Jackson Pass,2,Pink,1,1,0,N52  31.603,W128  18.359,2018,5,28,0,0,Jackson Pass
28-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.603,W128  18.359,2018,5,28,0,0,Jackson Pass
28-May-18,Jackson Pass,2,Pink,NA,0,1,N52  31.603,W128  18.359,2018,5,28,0,0,Jackson Pass
3-May-18,Lower Tolmie,2,Pink,NA,0,0,N52  39.815,W128  33.588,2018,5,3,0,0,Lower Tolmie
3-May-18,Lower Tolmie,2,Pink,NA,0,0,N52  39.815,W128  33.588,2018,5,3,0,0,Lower Tolmie
3-May-18,Lower Tolmie,2,Pink,NA,0,1,N52  39.815,W128  33.588,2018,5,3,0,0,Lower Tolmie
3-May-18,Lower Tolmie,2,Pink,NA,0,0,N52  39.815,W128  33.588,2018,5,3,0,0,Lower Tolmie
3-May-18,Lower Tolmie,2,Pink,NA,0,0,N52  39.815,W128  33.588,2018,5,3,0,0,Lower Tolmie
3-May-18,Lower Tolmie,2,Pink,NA,0,0,N52  39.815,W128  33.588,2018,5,3,0,0,Lower Tolmie
3-May-18,Lower Tolmie,2,Pink,NA,0,0,N52  39.815,W128  33.588,2018,5,3,0,0,Lower Tolmie
3-May-18,Lower Tolmie,2,Pink,NA,0,0,N52  39.815,W128  33.588,2018,5,3,0,0,Lower Tolmie
3-May-18,Lower Tolmie,2,Chum,NA,0,0,N52  39.815,W128  33.588,2018,5,3,0,0,Lower Tolmie
3-May-18,Lower Tolmie,2,Chum,2,2,0,N52  39.815,W128  33.588,2018,5,3,0,0,Lower Tolmie
3-May-18,Lower Tolmie,2,Chum,NA,0,0,N52  39.815,W128  33.588,2018,5,3,0,0,Lower Tolmie
3-May-18,Lower Tolmie,2,Chum,NA,1,0,N52  39.815,W128  33.588,2018,5,3,0,1,Lower Tolmie
3-May-18,Lower Tolmie,2,Chum,NA,0,0,N52  39.815,W128  33.588,2018,5,3,0,0,Lower Tolmie
3-May-18,Lower Tolmie,2,Chum,NA,0,0,N52  39.815,W128  33.588,2018,5,3,0,0,Lower Tolmie
3-May-18,Lower Tolmie,2,Chum,NA,0,1,N52  39.815,W128  33.588,2018,5,3,0,0,Lower Tolmie
3-May-18,Lower Tolmie,2,Chum,NA,0,0,N52  39.815,W128  33.588,2018,5,3,0,0,Lower Tolmie
3-May-18,Lower Tolmie,2,Chum,NA,0,0,N52  39.815,W128  33.588,2018,5,3,0,0,Lower Tolmie
3-May-18,Lower Tolmie,2,Chum,NA,0,1,N52  39.815,W128  33.588,2018,5,3,0,0,Lower Tolmie
3-May-18,Lower Tolmie,2,Chum,NA,2,0,N52  39.815,W128  33.588,2018,5,3,0,2,Lower Tolmie
3-May-18,Lower Tolmie,2,Chum,NA,0,0,N52  39.815,W128  33.588,2018,5,3,0,0,Lower Tolmie
3-May-18,Lower Tolmie,2,Chum,NA,0,1,N52  39.815,W128  33.588,2018,5,3,0,0,Lower Tolmie
3-May-18,Lower Tolmie,2,Chum,NA,0,0,N52  39.815,W128  33.588,2018,5,3,0,0,Lower Tolmie
3-May-18,Lower Tolmie,2,Chum,NA,0,0,N52  39.815,W128  33.588,2018,5,3,0,0,Lower Tolmie
3-May-18,Lower Tolmie,2,Chum,NA,0,0,N52  39.815,W128  33.588,2018,5,3,0,0,Lower Tolmie
3-May-18,Lower Tolmie,2,Chum,NA,0,0,N52  39.815,W128  33.588,2018,5,3,0,0,Lower Tolmie
4-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.196,W128  17.620,2018,5,4,0,0,Jackson Pass
4-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.196,W128  17.620,2018,5,4,0,0,Jackson Pass
4-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.196,W128  17.620,2018,5,4,0,0,Jackson Pass
4-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.196,W128  17.620,2018,5,4,0,0,Jackson Pass
4-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.196,W128  17.620,2018,5,4,0,0,Jackson Pass
4-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.196,W128  17.620,2018,5,4,0,0,Jackson Pass
4-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.196,W128  17.620,2018,5,4,0,0,Jackson Pass
4-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.196,W128  17.620,2018,5,4,0,0,Jackson Pass
4-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.196,W128  17.620,2018,5,4,0,0,Jackson Pass
4-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.196,W128  17.620,2018,5,4,0,0,Jackson Pass
4-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.196,W128  17.620,2018,5,4,0,0,Jackson Pass
4-May-18,Jackson Pass,2,Pink,NA,0,0,N52  31.196,W128  17.620,2018,5,4,0,0,Jackson Pass
4-May-18,Jackson Pass,2,Chum,NA,0,0,N52  31.196,W128  17.620,2018,5,4,0,0,Jackson Pass
4-May-18,Jackson Pass,2,Chum,NA,0,0,N52  31.196,W128  17.620,2018,5,4,0,0,Jackson Pass
4-May-18,Jackson Pass,2,Chum,NA,0,0,N52  31.196,W128  17.620,2018,5,4,0,0,Jackson Pass
4-May-18,Jackson Pass,2,Chum,NA,0,0,N52  31.196,W128  17.620,2018,5,4,0,0,Jackson Pass
4-May-18,Jackson Pass,2,Chum,NA,0,0,N52  31.196,W128  17.620,2018,5,4,0,0,Jackson Pass
4-May-18,Jackson Pass,2,Chum,NA,0,0,N52  31.196,W128  17.620,2018,5,4,0,0,Jackson Pass
4-May-18,Jackson Pass,2,Chum,NA,0,0,N52  31.196,W128  17.620,2018,5,4,0,0,Jackson Pass
4-May-18,Jackson Pass,2,Chum,NA,0,0,N52  31.196,W128  17.620,2018,5,4,0,0,Jackson Pass
4-May-18,Jackson Pass,2,Chum,NA,0,0,N52  31.196,W128  17.620,2018,5,4,0,0,Jackson Pass
4-May-18,Jackson Pass,2,Chum,NA,0,0,N52  31.196,W128  17.620,2018,5,4,0,0,Jackson Pass
4-May-18,Jackson Pass,2,Chum,NA,0,1,N52  31.196,W128  17.620,2018,5,4,0,0,Jackson Pass
4-May-18,Jackson Pass,2,Chum,NA,0,0,N52  31.196,W128  17.620,2018,5,4,0,0,Jackson Pass
4-May-18,Jackson Pass,2,Chum,NA,0,0,N52  31.196,W128  17.620,2018,5,4,0,0,Jackson Pass
14-May-18,Upper Tolmie,2,Pink,1,1,0,N52  44.434,W128  34.772,2018,5,14,0,0,Upper Tolmie
14-May-18,Upper Tolmie,2,Pink,NA,0,1,N52  44.434,W128  34.772,2018,5,14,0,0,Upper Tolmie
14-May-18,Upper Tolmie,2,Pink,NA,0,0,N52  44.434,W128  34.772,2018,5,14,0,0,Upper Tolmie
14-May-18,Upper Tolmie,2,Pink,1,1,0,N52  44.434,W128  34.772,2018,5,14,0,0,Upper Tolmie
14-May-18,Upper Tolmie,2,Pink,NA,0,0,N52  44.434,W128  34.772,2018,5,14,0,0,Upper Tolmie
14-May-18,Upper Tolmie,2,Pink,NA,0,0,N52  44.434,W128  34.772,2018,5,14,0,0,Upper Tolmie
14-May-18,Upper Tolmie,2,Pink,1,1,0,N52  44.434,W128  34.772,2018,5,14,0,0,Upper Tolmie
14-May-18,Upper Tolmie,2,Pink,1,1,0,N52  44.434,W128  34.772,2018,5,14,0,0,Upper Tolmie
14-May-18,Upper Tolmie,2,Pink,NA,0,0,N52  44.434,W128  34.772,2018,5,14,0,0,Upper Tolmie
14-May-18,Upper Tolmie,2,Pink,NA,0,0,N52  44.434,W128  34.772,2018,5,14,0,0,Upper Tolmie
14-May-18,Upper Tolmie,2,Pink,NA,0,1,N52  44.434,W128  34.772,2018,5,14,0,0,Upper Tolmie
14-May-18,Upper Tolmie,2,Pink,NA,0,0,N52  44.434,W128  34.772,2018,5,14,0,0,Upper Tolmie
14-May-18,Upper Tolmie,2,Pink,NA,0,0,N52  44.434,W128  34.772,2018,5,14,0,0,Upper Tolmie
14-May-18,Upper Tolmie,2,Pink,NA,0,0,N52  44.434,W128  34.772,2018,5,14,0,0,Upper Tolmie
14-May-18,Upper Tolmie,2,Pink,NA,0,0,N52  44.434,W128  34.772,2018,5,14,0,0,Upper Tolmie
14-May-18,Upper Tolmie,2,Pink,NA,0,0,N52  44.434,W128  34.772,2018,5,14,0,0,Upper Tolmie
14-May-18,Upper Tolmie,2,Pink,NA,0,0,N52  44.434,W128  34.772,2018,5,14,0,0,Upper Tolmie
14-May-18,Upper Tolmie,2,Pink,NA,0,0,N52  44.434,W128  34.772,2018,5,14,0,0,Upper Tolmie
14-May-18,Upper Tolmie,2,Pink,NA,0,0,N52  44.434,W128  34.772,2018,5,14,0,0,Upper Tolmie
14-May-18,Upper Tolmie,2,Pink,NA,0,0,N52  44.434,W128  34.772,2018,5,14,0,0,Upper Tolmie
14-May-18,Upper Tolmie,2,Pink,NA,0,1,N52  44.434,W128  34.772,2018,5,14,0,0,Upper Tolmie
14-May-18,Upper Tolmie,2,Pink,NA,0,0,N52  44.434,W128  34.772,2018,5,14,0,0,Upper Tolmie
14-May-18,Upper Tolmie,2,Pink,NA,0,0,N52  44.434,W128  34.772,2018,5,14,0,0,Upper Tolmie
14-May-18,Upper Tolmie,2,Chum,NA,0,0,N52  44.434,W128  34.772,2018,5,14,0,0,Upper Tolmie
14-May-18,Upper Tolmie,2,Chum,NA,0,0,N52  44.434,W128  34.772,2018,5,14,0,0,Upper Tolmie
14-May-18,Lower Tolmie,2,Pink,NA,0,0,N52  38.825,W128  33.613,2018,5,14,0,0,Lower Tolmie
14-May-18,Lower Tolmie,2,Pink,NA,0,0,N52  38.825,W128  33.613,2018,5,14,0,0,Lower Tolmie
14-May-18,Lower Tolmie,2,Pink,NA,1,0,N52  38.825,W128  33.613,2018,5,14,0,1,Lower Tolmie
14-May-18,Lower Tolmie,2,Pink,NA,0,0,N52  38.825,W128  33.613,2018,5,14,0,0,Lower Tolmie
14-May-18,Lower Tolmie,2,Pink,NA,0,0,N52  38.825,W128  33.613,2018,5,14,0,0,Lower Tolmie
14-May-18,Lower Tolmie,2,Pink,NA,1,0,N52  38.825,W128  33.613,2018,5,14,0,1,Lower Tolmie
14-May-18,Lower Tolmie,2,Pink,NA,0,0,N52  38.825,W128  33.613,2018,5,14,0,0,Lower Tolmie
14-May-18,Lower Tolmie,2,Pink,NA,0,0,N52  38.825,W128  33.613,2018,5,14,0,0,Lower Tolmie
14-May-18,Lower Tolmie,2,Pink,NA,0,0,N52  38.825,W128  33.613,2018,5,14,0,0,Lower Tolmie
14-May-18,Lower Tolmie,2,Pink,NA,1,0,N52  38.825,W128  33.613,2018,5,14,0,1,Lower Tolmie
14-May-18,Lower Tolmie,2,Pink,NA,0,0,N52  38.825,W128  33.613,2018,5,14,0,0,Lower Tolmie
14-May-18,Lower Tolmie,2,Pink,NA,0,0,N52  38.825,W128  33.613,2018,5,14,0,0,Lower Tolmie
14-May-18,Lower Tolmie,2,Pink,NA,0,0,N52  38.825,W128  33.613,2018,5,14,0,0,Lower Tolmie
14-May-18,Lower Tolmie,2,Pink,NA,1,0,N52  38.825,W128  33.613,2018,5,14,0,1,Lower Tolmie
14-May-18,Lower Tolmie,2,Pink,NA,0,0,N52  38.825,W128  33.613,2018,5,14,0,0,Lower Tolmie
14-May-18,Lower Tolmie,2,Pink,NA,0,0,N52  38.825,W128  33.613,2018,5,14,0,0,Lower Tolmie
14-May-18,Lower Tolmie,2,Pink,NA,0,0,N52  38.825,W128  33.613,2018,5,14,0,0,Lower Tolmie
14-May-18,Lower Tolmie,2,Pink,NA,0,0,N52  38.825,W128  33.613,2018,5,14,0,0,Lower Tolmie
14-May-18,Lower Tolmie,2,Pink,NA,0,1,N52  38.825,W128  33.613,2018,5,14,0,0,Lower Tolmie
14-May-18,Lower Tolmie,2,Pink,NA,0,0,N52  38.825,W128  33.613,2018,5,14,0,0,Lower Tolmie
14-May-18,Lower Tolmie,2,Pink,NA,0,0,N52  38.825,W128  33.613,2018,5,14,0,0,Lower Tolmie
14-May-18,Lower Tolmie,2,Pink,NA,0,0,N52  38.825,W128  33.613,2018,5,14,0,0,Lower Tolmie
14-May-18,Lower Tolmie,2,Pink,NA,0,0,N52  38.825,W128  33.613,2018,5,14,0,0,Lower Tolmie
14-May-18,Lower Tolmie,2,Pink,NA,0,0,N52  38.825,W128  33.613,2018,5,14,0,0,Lower Tolmie
14-May-18,Lower Tolmie,2,Chum,NA,0,0,N52  38.825,W128  33.613,2018,5,14,0,0,Lower Tolmie
16-May-18,Suzy Bay,3,Pink,NA,0,0,N52  26.377,W128  25.028,2018,5,16,0,0,Suzy Bay
16-May-18,Suzy Bay,3,Pink,NA,0,0,N52  26.377,W128  25.028,2018,5,16,0,0,Suzy Bay
16-May-18,Suzy Bay,3,Pink,NA,0,0,N52  26.377,W128  25.028,2018,5,16,0,0,Suzy Bay
16-May-18,Suzy Bay,3,Pink,NA,0,0,N52  26.377,W128  25.028,2018,5,16,0,0,Suzy Bay
16-May-18,Suzy Bay,3,Pink,1,1,0,N52  26.377,W128  25.028,2018,5,16,0,0,Suzy Bay
16-May-18,Suzy Bay,3,Pink,NA,0,0,N52  26.377,W128  25.028,2018,5,16,0,0,Suzy Bay
16-May-18,Suzy Bay,3,Pink,NA,0,1,N52  26.377,W128  25.028,2018,5,16,0,0,Suzy Bay
16-May-18,Suzy Bay,3,Pink,NA,0,0,N52  26.377,W128  25.028,2018,5,16,0,0,Suzy Bay
16-May-18,Suzy Bay,3,Pink,NA,0,0,N52  26.377,W128  25.028,2018,5,16,0,0,Suzy Bay
16-May-18,Suzy Bay,3,Pink,NA,0,0,N52  26.377,W128  25.028,2018,5,16,0,0,Suzy Bay
16-May-18,Suzy Bay,3,Pink,NA,0,0,N52  26.377,W128  25.028,2018,5,16,0,0,Suzy Bay
16-May-18,Suzy Bay,3,Pink,NA,0,0,N52  26.377,W128  25.028,2018,5,16,0,0,Suzy Bay
16-May-18,Suzy Bay,3,Pink,NA,1,0,N52  26.377,W128  25.028,2018,5,16,0,1,Suzy Bay
16-May-18,Suzy Bay,3,Pink,1,1,0,N52  26.377,W128  25.028,2018,5,16,0,0,Suzy Bay
16-May-18,Suzy Bay,3,Pink,NA,1,0,N52  26.377,W128  25.028,2018,5,16,0,1,Suzy Bay
16-May-18,Suzy Bay,3,Pink,NA,0,0,N52  26.377,W128  25.028,2018,5,16,0,0,Suzy Bay
16-May-18,Suzy Bay,3,Pink,NA,0,0,N52  26.377,W128  25.028,2018,5,16,0,0,Suzy Bay
16-May-18,Suzy Bay,3,Pink,NA,0,0,N52  26.377,W128  25.028,2018,5,16,0,0,Suzy Bay
16-May-18,Suzy Bay,3,Pink,NA,0,0,N52  26.377,W128  25.028,2018,5,16,0,0,Suzy Bay
16-May-18,Suzy Bay,3,Pink,NA,0,0,N52  26.377,W128  25.028,2018,5,16,0,0,Suzy Bay
16-May-18,Suzy Bay,3,Pink,NA,0,0,N52  26.377,W128  25.028,2018,5,16,0,0,Suzy Bay
16-May-18,Suzy Bay,3,Pink,NA,0,0,N52  26.377,W128  25.028,2018,5,16,0,0,Suzy Bay
16-May-18,Suzy Bay,3,Pink,NA,0,0,N52  26.377,W128  25.028,2018,5,16,0,0,Suzy Bay
16-May-18,Suzy Bay,3,Chum,NA,0,0,N52  26.377,W128  25.028,2018,5,16,0,0,Suzy Bay
16-May-18,Suzy Bay,3,Chum,NA,0,0,N52  26.377,W128  25.028,2018,5,16,0,0,Suzy Bay
22-May-18,Upper Laredo,0,Pink,NA,0,1,N52  43.536,W128  46.857,2018,5,22,0,0,Upper Laredo
22-May-18,Upper Laredo,0,Pink,NA,0,0,N52  43.536,W128  46.857,2018,5,22,0,0,Upper Laredo
22-May-18,Upper Laredo,0,Pink,NA,0,1,N52  43.536,W128  46.857,2018,5,22,0,0,Upper Laredo
22-May-18,Upper Laredo,0,Pink,NA,0,0,N52  43.536,W128  46.857,2018,5,22,0,0,Upper Laredo
22-May-18,Upper Laredo,0,Pink,NA,1,0,N52  43.536,W128  46.857,2018,5,22,1,0,Upper Laredo
22-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.536,W128  46.857,2018,5,22,0,0,Upper Laredo
22-May-18,Upper Laredo,0,Chum,NA,0,2,N52  43.536,W128  46.857,2018,5,22,0,0,Upper Laredo
22-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.536,W128  46.857,2018,5,22,0,0,Upper Laredo
22-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.536,W128  46.857,2018,5,22,0,0,Upper Laredo
22-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.536,W128  46.857,2018,5,22,0,0,Upper Laredo
22-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.536,W128  46.857,2018,5,22,0,0,Upper Laredo
22-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.536,W128  46.857,2018,5,22,0,0,Upper Laredo
22-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.536,W128  46.857,2018,5,22,0,0,Upper Laredo
22-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.536,W128  46.857,2018,5,22,0,0,Upper Laredo
22-May-18,Upper Laredo,0,Chum,NA,0,1,N52  43.536,W128  46.857,2018,5,22,0,0,Upper Laredo
22-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.536,W128  46.857,2018,5,22,0,0,Upper Laredo
22-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.536,W128  46.857,2018,5,22,0,0,Upper Laredo
22-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.536,W128  46.857,2018,5,22,0,0,Upper Laredo
22-May-18,Upper Laredo,0,Chum,NA,0,1,N52  43.536,W128  46.857,2018,5,22,0,0,Upper Laredo
22-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.536,W128  46.857,2018,5,22,0,0,Upper Laredo
22-May-18,Upper Laredo,0,Pink,NA,0,1,N52  43.536,W128  46.857,2018,5,22,0,0,Upper Laredo
22-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.536,W128  46.857,2018,5,22,0,0,Upper Laredo
22-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.536,W128  46.857,2018,5,22,0,0,Upper Laredo
22-May-18,Upper Laredo,0,Chum,NA,0,1,N52  43.536,W128  46.857,2018,5,22,0,0,Upper Laredo
22-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.536,W128  46.857,2018,5,22,0,0,Upper Laredo
17-May-18,Windy Bay,1,Pink,NA,0,0,N52  47.204,W128  12.824,2018,5,17,0,0,Windy Bay
17-May-18,Windy Bay,1,Pink,NA,0,0,N52  47.204,W128  12.824,2018,5,17,0,0,Windy Bay
17-May-18,Windy Bay,1,Pink,NA,0,0,N52  47.204,W128  12.824,2018,5,17,0,0,Windy Bay
17-May-18,Windy Bay,1,Pink,NA,0,0,N52  47.204,W128  12.824,2018,5,17,0,0,Windy Bay
17-May-18,Windy Bay,1,Pink,NA,0,0,N52  47.204,W128  12.824,2018,5,17,0,0,Windy Bay
17-May-18,Windy Bay,1,Pink,NA,0,0,N52  47.204,W128  12.824,2018,5,17,0,0,Windy Bay
17-May-18,Windy Bay,1,Pink,NA,0,0,N52  47.204,W128  12.824,2018,5,17,0,0,Windy Bay
17-May-18,Windy Bay,1,Pink,NA,0,0,N52  47.204,W128  12.824,2018,5,17,0,0,Windy Bay
17-May-18,Windy Bay,1,Pink,NA,0,0,N52  47.204,W128  12.824,2018,5,17,0,0,Windy Bay
17-May-18,Windy Bay,1,Pink,NA,0,0,N52  47.204,W128  12.824,2018,5,17,0,0,Windy Bay
17-May-18,Windy Bay,1,Chum,NA,0,0,N52  47.204,W128  12.824,2018,5,17,0,0,Windy Bay
17-May-18,Windy Bay,1,Chum,NA,0,0,N52  47.204,W128  12.824,2018,5,17,0,0,Windy Bay
17-May-18,Windy Bay,1,Chum,NA,0,0,N52  47.204,W128  12.824,2018,5,17,0,0,Windy Bay
17-May-18,Windy Bay,1,Chum,NA,0,0,N52  47.204,W128  12.824,2018,5,17,0,0,Windy Bay
17-May-18,Windy Bay,1,Chum,NA,0,0,N52  47.204,W128  12.824,2018,5,17,0,0,Windy Bay
17-May-18,Windy Bay,1,Chum,NA,0,0,N52  47.204,W128  12.824,2018,5,17,0,0,Windy Bay
17-May-18,Windy Bay,1,Chum,NA,0,0,N52  47.204,W128  12.824,2018,5,17,0,0,Windy Bay
17-May-18,Windy Bay,1,Chum,NA,0,0,N52  47.204,W128  12.824,2018,5,17,0,0,Windy Bay
17-May-18,Windy Bay,1,Chum,NA,0,0,N52  47.204,W128  12.824,2018,5,17,0,0,Windy Bay
17-May-18,Windy Bay,1,Chum,NA,0,1,N52  47.204,W128  12.824,2018,5,17,0,0,Windy Bay
17-May-18,Windy Bay,1,Chum,NA,0,0,N52  47.204,W128  12.824,2018,5,17,0,0,Windy Bay
17-May-18,Windy Bay,1,Chum,NA,0,0,N52  47.204,W128  12.824,2018,5,17,0,0,Windy Bay
17-May-18,Windy Bay,1,Chum,NA,0,0,N52  47.204,W128  12.824,2018,5,17,0,0,Windy Bay
17-May-18,Windy Bay,1,Chum,NA,0,0,N52  47.204,W128  12.824,2018,5,17,0,0,Windy Bay
17-May-18,Windy Bay,1,Chum,NA,0,0,N52  47.204,W128  12.824,2018,5,17,0,0,Windy Bay
1-May-18,Upper Laredo,0,Pink,NA,0,0,N52  43.550,W128  46.872,2018,5,1,0,0,Upper Laredo
1-May-18,Upper Laredo,0,Pink,NA,0,0,N52  43.550,W128  46.872,2018,5,1,0,0,Upper Laredo
1-May-18,Upper Laredo,0,Pink,NA,0,0,N52  43.550,W128  46.872,2018,5,1,0,0,Upper Laredo
1-May-18,Upper Laredo,0,Pink,NA,0,0,N52  43.550,W128  46.872,2018,5,1,0,0,Upper Laredo
1-May-18,Upper Laredo,0,Pink,NA,0,0,N52  43.550,W128  46.872,2018,5,1,0,0,Upper Laredo
1-May-18,Upper Laredo,0,Pink,NA,0,0,N52  43.550,W128  46.872,2018,5,1,0,0,Upper Laredo
1-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.550,W128  46.872,2018,5,1,0,0,Upper Laredo
1-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.550,W128  46.872,2018,5,1,0,0,Upper Laredo
1-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.550,W128  46.872,2018,5,1,0,0,Upper Laredo
1-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.550,W128  46.872,2018,5,1,0,0,Upper Laredo
1-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.550,W128  46.872,2018,5,1,0,0,Upper Laredo
1-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.550,W128  46.872,2018,5,1,0,0,Upper Laredo
1-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.550,W128  46.872,2018,5,1,0,0,Upper Laredo
1-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.550,W128  46.872,2018,5,1,0,0,Upper Laredo
1-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.550,W128  46.872,2018,5,1,0,0,Upper Laredo
1-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.550,W128  46.872,2018,5,1,0,0,Upper Laredo
1-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.550,W128  46.872,2018,5,1,0,0,Upper Laredo
1-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.550,W128  46.872,2018,5,1,0,0,Upper Laredo
1-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.550,W128  46.872,2018,5,1,0,0,Upper Laredo
1-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.550,W128  46.872,2018,5,1,0,0,Upper Laredo
1-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.550,W128  46.872,2018,5,1,0,0,Upper Laredo
1-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.550,W128  46.872,2018,5,1,0,0,Upper Laredo
1-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.550,W128  46.872,2018,5,1,0,0,Upper Laredo
1-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.550,W128  46.872,2018,5,1,0,0,Upper Laredo
1-May-18,Upper Laredo,0,Chum,NA,0,0,N52  43.550,W128  46.872,2018,5,1,0,0,Upper Laredo
14-May-18,Mary's Cove,3,Pink,NA,0,0,N52  36.180,W128  30.803,2018,5,14,0,0,Mary's Cove
14-May-18,Mary's Cove,3,Pink,NA,0,0,N52  36.180,W128  30.803,2018,5,14,0,0,Mary's Cove
14-May-18,Mary's Cove,3,Pink,NA,0,0,N52  36.180,W128  30.803,2018,5,14,0,0,Mary's Cove
14-May-18,Mary's Cove,3,Pink,NA,0,0,N52  36.180,W128  30.803,2018,5,14,0,0,Mary's Cove
14-May-18,Mary's Cove,3,Pink,NA,0,0,N52  36.180,W128  30.803,2018,5,14,0,0,Mary's Cove
14-May-18,Mary's Cove,3,Pink,NA,0,0,N52  36.180,W128  30.803,2018,5,14,0,0,Mary's Cove
14-May-18,Mary's Cove,3,Pink,NA,0,0,N52  36.180,W128  30.803,2018,5,14,0,0,Mary's Cove
